filepath,label,language,speaker,source,tool,condition,split,utt_id,score
${DATA_ROOT}/clips/034fe62b7eada868ac8b.wav,spoof,hi-en,142970,xtts_v2,xtts_v2,clean,eval,,0.08948373049497604
${DATA_ROOT}/clips/d293a99f36d3bdf6278b.wav,spoof,hi-en,705494,xtts_v2,xtts_v2,clean,eval,,0.0006954730488359928
${DATA_ROOT}/clips/68117a31679b7b211f72.wav,spoof,hi-en,142970,xtts_v2,xtts_v2,clean,eval,,0.0012884113239124417
${DATA_ROOT}/clips/6e0365181b00ef442c01.wav,spoof,hi-en,177570,xtts_v2,xtts_v2,clean,eval,,0.0010979928774759173
${DATA_ROOT}/clips/ac53880db81c5d8c5b07.wav,spoof,hi-en,322882,xtts_v2,xtts_v2,clean,eval,,0.12882214784622192
${DATA_ROOT}/clips/72a42e3786e305b54ce9.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval,,0.0007535607437603176
${DATA_ROOT}/clips/cf5b63087fbddd2576d8.wav,spoof,hi-en,457295,xtts_v2,xtts_v2,clean,eval,,0.014356921426951885
${DATA_ROOT}/clips/52dc75faa72588ef638a.wav,spoof,hi-en,413057,xtts_v2,xtts_v2,clean,eval,,0.051956336945295334
${DATA_ROOT}/clips/aa638cea530df1223471.wav,spoof,hi-en,870582,xtts_v2,xtts_v2,clean,eval,,0.0014797878684476018
${DATA_ROOT}/clips/9254415b0b8011ccd8e9.wav,spoof,hi-en,142970,xtts_v2,xtts_v2,clean,eval,,0.04875814914703369
${DATA_ROOT}/clips/0dd9d957cfe85d5f6b3f.wav,spoof,hi-en,996368,xtts_v2,xtts_v2,clean,eval,,0.0007020537159405649
${DATA_ROOT}/clips/eabf8928ba259b94eda5.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval,,0.0007482810178771615
${DATA_ROOT}/clips/ee82d845430b237f7a3a.wav,spoof,hi-en,634568,xtts_v2,xtts_v2,clean,eval,,0.07285095006227493
${DATA_ROOT}/clips/2cf17e28c199be6d84cc.wav,spoof,hi-en,413057,xtts_v2,xtts_v2,clean,eval,,0.045837029814720154
${DATA_ROOT}/clips/8f08dd477967cec9d276.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval,,0.0007693003281019628
${DATA_ROOT}/clips/b8c3563559c8c5d8cb65.wav,spoof,hi-en,445718,xtts_v2,xtts_v2,clean,eval,,0.0006970708491280675
${DATA_ROOT}/clips/1bea3094fc49fa9c7edd.wav,spoof,hi-en,457295,xtts_v2,xtts_v2,clean,eval,,0.0007958618807606399
${DATA_ROOT}/clips/1ff5e5f13e26871152a5.wav,spoof,hi-en,903756,xtts_v2,xtts_v2,clean,eval,,0.0007144850678741932
${DATA_ROOT}/clips/2ef49c86635575b1ff4c.wav,spoof,hi-en,584991,xtts_v2,xtts_v2,clean,eval,,0.0007176853250712156
${DATA_ROOT}/clips/a5425400ef9896942fe0.wav,spoof,hi-en,876898,xtts_v2,xtts_v2,clean,eval,,0.9932332634925842
${DATA_ROOT}/clips/4e1a2c5643b44f85822d.wav,spoof,hi-en,142970,xtts_v2,xtts_v2,clean,eval,,0.01239036489278078
${DATA_ROOT}/clips/6d7920a9f37cca84c75a.wav,spoof,hi-en,634568,xtts_v2,xtts_v2,clean,eval,,0.5249926447868347
${DATA_ROOT}/clips/6edfeac6161cf742315b.wav,spoof,hi-en,634568,xtts_v2,xtts_v2,clean,eval,,0.0030983872711658478
${DATA_ROOT}/clips/4c07f56d4f012170841f.wav,spoof,hi-en,634568,xtts_v2,xtts_v2,clean,eval,,0.9019009470939636
${DATA_ROOT}/clips/6e30d67dad648d5eb40f.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval,,0.0008343461086042225
${DATA_ROOT}/clips/b987601fb4244728c79d.wav,spoof,hi-en,457295,xtts_v2,xtts_v2,clean,eval,,0.28045597672462463
${DATA_ROOT}/clips/00af512fc5808d8138f5.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval,,0.0007326566847041249
${DATA_ROOT}/clips/34be406ffcaa088a5725.wav,spoof,hi-en,903756,xtts_v2,xtts_v2,clean,eval,,0.0009540006867609918
${DATA_ROOT}/clips/644d8960208ca44cd5b2.wav,spoof,hi-en,705494,xtts_v2,xtts_v2,clean,eval,,0.0006851308280602098
${DATA_ROOT}/clips/5b0510cde68d70d0abbf.wav,spoof,hi-en,876898,xtts_v2,xtts_v2,clean,eval,,0.996181845664978
${DATA_ROOT}/clips/d5c4daf2089e1e5f17c1.wav,spoof,hi-en,322882,xtts_v2,xtts_v2,clean,eval,,0.0007618788513354957
${DATA_ROOT}/clips/32944da5249568728286.wav,spoof,hi-en,987461,xtts_v2,xtts_v2,clean,eval,,0.004200582392513752
${DATA_ROOT}/clips/7cff6e9271be30dfd881.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval,,0.0013687973842024803
${DATA_ROOT}/clips/3a3f16738721e540645a.wav,spoof,hi-en,177570,xtts_v2,xtts_v2,clean,eval,,0.0007429732941091061
${DATA_ROOT}/clips/33c6ef57edb6111e3a2f.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval,,0.005274229217320681
${DATA_ROOT}/clips/e308035b0c44303cbbcd.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval,,0.0009075068519450724
${DATA_ROOT}/clips/4f1ae56546fc6c770936.wav,spoof,hi-en,893273,xtts_v2,xtts_v2,clean,eval,,0.9527782201766968
${DATA_ROOT}/clips/8ac89817ef86031f32fc.wav,spoof,hi-en,186783,xtts_v2,xtts_v2,clean,eval,,0.006526625249534845
${DATA_ROOT}/clips/bfeb552ecbe916f19245.wav,spoof,hi-en,322882,xtts_v2,xtts_v2,clean,eval,,0.0008032634505070746
${DATA_ROOT}/clips/ec8f6904e292dd7b5fb7.wav,spoof,hi-en,177570,xtts_v2,xtts_v2,clean,eval,,0.0008155489922501147
${DATA_ROOT}/clips/4eb7f176fdb55b39ac16.wav,spoof,hi-en,539354,xtts_v2,xtts_v2,clean,eval,,0.0007052072905935347
${DATA_ROOT}/clips/eaf95276e9f8447f116d.wav,spoof,hi-en,987461,xtts_v2,xtts_v2,clean,eval,,0.2483016699552536
${DATA_ROOT}/clips/86eb0b800f4e73cbb3cf.wav,spoof,hi-en,996368,xtts_v2,xtts_v2,clean,eval,,0.0006991079426370561
${DATA_ROOT}/clips/aaacfb4c9da6b5702711.wav,spoof,hi-en,457295,xtts_v2,xtts_v2,clean,eval,,0.00507770013064146
${DATA_ROOT}/clips/65b223639c83c4bfc96d.wav,spoof,hi-en,186783,xtts_v2,xtts_v2,clean,eval,,0.0007244304288178682
${DATA_ROOT}/clips/ad94389ec378fd6e9729.wav,spoof,hi-en,106718,xtts_v2,xtts_v2,clean,eval,,0.000732565124053508
${DATA_ROOT}/clips/a0858f241e625a725d26.wav,spoof,hi-en,996368,xtts_v2,xtts_v2,clean,eval,,0.0007310458458960056
${DATA_ROOT}/clips/bd8640fd6d05344be267.wav,spoof,hi-en,539354,xtts_v2,xtts_v2,clean,eval,,0.09039834141731262
${DATA_ROOT}/clips/92e9e204953de097feb5.wav,spoof,hi-en,186783,xtts_v2,xtts_v2,clean,eval,,0.0007177346269600093
${DATA_ROOT}/clips/a1952819e02a27e8c7fb.wav,spoof,hi-en,445718,xtts_v2,xtts_v2,clean,eval,,0.0007672514766454697
${DATA_ROOT}/clips/4821a3b1607bdd57d124.wav,spoof,hi-en,996368,xtts_v2,xtts_v2,clean,eval,,0.0007348911603912711
${DATA_ROOT}/clips/f4c55e3502429f4238a1.wav,spoof,hi-en,205240,xtts_v2,xtts_v2,clean,eval,,0.40763550996780396
${DATA_ROOT}/clips/665a9e091b3cb0c5a86b.wav,spoof,hi-en,876898,xtts_v2,xtts_v2,clean,eval,,0.04200230911374092
${DATA_ROOT}/clips/851335c2f3a67e2c419a.wav,spoof,hi-en,912184,xtts_v2,xtts_v2,clean,eval,,0.0014357836917042732
${DATA_ROOT}/clips/87635c4100805a84231e.wav,spoof,hi-en,705494,xtts_v2,xtts_v2,clean,eval,,0.000700084026902914
${DATA_ROOT}/clips/bb2572d49095646bf459.wav,spoof,hi-en,893273,xtts_v2,xtts_v2,clean,eval,,0.46306073665618896
${DATA_ROOT}/clips/b8a1e869393a71735a8a.wav,spoof,hi-en,912184,xtts_v2,xtts_v2,clean,eval,,0.001165160327218473
${DATA_ROOT}/clips/9a04a60f5276383b4ac5.wav,spoof,hi-en,186783,xtts_v2,xtts_v2,clean,eval,,0.0007104407995939255
${DATA_ROOT}/clips/cba3b24435cd2c16f6b5.wav,spoof,hi-en,186783,xtts_v2,xtts_v2,clean,eval,,0.0007088019046932459
${DATA_ROOT}/clips/68b7f9af3a73a93f1388.wav,spoof,hi-en,413057,xtts_v2,xtts_v2,clean,eval,,0.02009134367108345
${DATA_ROOT}/clips/be5f4538596a909f3d01.wav,spoof,hi-en,876898,xtts_v2,xtts_v2,clean,eval,,0.0007115828921087086
${DATA_ROOT}/clips/4ffd42ebb05c1b65035c.wav,spoof,hi-en,584991,xtts_v2,xtts_v2,clean,eval,,0.0006812885403633118
${DATA_ROOT}/clips/ad882c87511f6432b83f.wav,spoof,hi-en,987461,xtts_v2,xtts_v2,clean,eval,,0.0027862275019288063
${DATA_ROOT}/clips/7868f0502f8500745a12.wav,spoof,hi-en,142970,xtts_v2,xtts_v2,clean,eval,,0.0006825923337601125
${DATA_ROOT}/clips/1078fc9a740dd75401d4.wav,spoof,hi-en,413057,xtts_v2,xtts_v2,clean,eval,,0.0010904226219281554
${DATA_ROOT}/clips/89f1f6b98bf91619976e.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval,,0.0009528120863251388
${DATA_ROOT}/clips/adf6f3287f8e7bdd2a51.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval,,0.0012007561745122075
${DATA_ROOT}/clips/9b23fa9430b7859fa0b5.wav,spoof,hi-en,322882,xtts_v2,xtts_v2,clean,eval,,0.002587368478998542
${DATA_ROOT}/clips/cfd2f3da464531e2cf1a.wav,spoof,hi-en,876898,xtts_v2,xtts_v2,clean,eval,,0.002584479982033372
${DATA_ROOT}/clips/bdf33bf979d7988e723b.wav,spoof,hi-en,457295,xtts_v2,xtts_v2,clean,eval,,0.0009448624914512038
${DATA_ROOT}/clips/80bb9d442618065f1697.wav,spoof,hi-en,457295,xtts_v2,xtts_v2,clean,eval,,0.02000526152551174
${DATA_ROOT}/clips/fdb4d1b00c2e53503ce0.wav,spoof,hi-en,205240,xtts_v2,xtts_v2,clean,eval,,0.021694939583539963
${DATA_ROOT}/clips/0da9b3c4c63c7d044d69.wav,spoof,hi-en,912184,xtts_v2,xtts_v2,clean,eval,,0.000985593069344759
${DATA_ROOT}/clips/1fa96d532377d3d71e74.wav,spoof,hi-en,870582,xtts_v2,xtts_v2,clean,eval,,0.02900637686252594
${DATA_ROOT}/clips/12e3fdee5122b6bb3a25.wav,spoof,hi-en,539354,xtts_v2,xtts_v2,clean,eval,,0.0014535527443513274
${DATA_ROOT}/clips/65a974f5f6ff2d3ef736.wav,spoof,hi-en,322882,xtts_v2,xtts_v2,clean,eval,,0.0017255980055779219
${DATA_ROOT}/clips/faa4772aaa3ac4256a69.wav,spoof,hi-en,876898,xtts_v2,xtts_v2,clean,eval,,0.007304956670850515
${DATA_ROOT}/clips/2f02c96d6fad56b61c51.wav,spoof,hi-en,584991,xtts_v2,xtts_v2,clean,eval,,0.0007192461052909493
${DATA_ROOT}/clips/77fe07fe05cf5feb1c40.wav,spoof,hi-en,850754,xtts_v2,xtts_v2,clean,eval,,0.06241291016340256
${DATA_ROOT}/clips/5e449a38672042cd8d95.wav,spoof,hi-en,106718,xtts_v2,xtts_v2,clean,eval,,0.009291879832744598
${DATA_ROOT}/clips/8096279166a615288af1.wav,spoof,hi-en,106718,xtts_v2,xtts_v2,clean,eval,,0.0024128397926688194
${DATA_ROOT}/clips/1b5a64a95e493cd3b6c7.wav,spoof,hi-en,584991,xtts_v2,xtts_v2,clean,eval,,0.0007270062924362719
${DATA_ROOT}/clips/aa8e15ea8b32c5f74716.wav,spoof,hi-en,893273,xtts_v2,xtts_v2,clean,eval,,0.13751579821109772
${DATA_ROOT}/clips/6ee2de5bd3566809b41d.wav,spoof,hi-en,870582,xtts_v2,xtts_v2,clean,eval,,0.00204525887966156
${DATA_ROOT}/clips/1f856f9a7628b03c7922.wav,spoof,hi-en,912184,xtts_v2,xtts_v2,clean,eval,,0.0007035143789835274
${DATA_ROOT}/clips/53212379a8fc8fc84485.wav,spoof,hi-en,996368,xtts_v2,xtts_v2,clean,eval,,0.0007432944257743657
${DATA_ROOT}/clips/abac6e2f2e0598771150.wav,spoof,hi-en,177570,xtts_v2,xtts_v2,clean,eval,,0.0007112615276128054
${DATA_ROOT}/clips/88defa8ab7d7da87405e.wav,spoof,hi-en,870582,xtts_v2,xtts_v2,clean,eval,,0.7079280614852905
${DATA_ROOT}/clips/90e6f27b008e5bea017e.wav,spoof,hi-en,912184,xtts_v2,xtts_v2,clean,eval,,0.01767304353415966
${DATA_ROOT}/clips/c6f785a826e3e076d3ad.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval,,0.006705034989863634
${DATA_ROOT}/clips/de01c4e16afc970aacf2.wav,spoof,hi-en,893273,xtts_v2,xtts_v2,clean,eval,,0.9863633513450623
${DATA_ROOT}/clips/887fb102a3d326233f7b.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval,,0.007583949249237776
${DATA_ROOT}/clips/cebe18777c2f78ec1417.wav,spoof,hi-en,445718,xtts_v2,xtts_v2,clean,eval,,0.0007307647028937936
${DATA_ROOT}/clips/9e4626c037aaa46f5f8d.wav,spoof,hi-en,912184,xtts_v2,xtts_v2,clean,eval,,0.0008559463312849402
${DATA_ROOT}/clips/4b30e7c9b0bda04da999.wav,spoof,hi-en,975912,xtts_v2,xtts_v2,clean,eval,,0.0006907869246788323
${DATA_ROOT}/clips/99fa395b2e462745c3b7.wav,spoof,hi-en,893273,xtts_v2,xtts_v2,clean,eval,,0.18474015593528748
${DATA_ROOT}/clips/e9d659ea5b245aeb4ef6.wav,spoof,hi-en,205240,xtts_v2,xtts_v2,clean,eval,,0.9714770317077637
${DATA_ROOT}/clips/310cc258109dace6237f.wav,spoof,hi-en,322882,xtts_v2,xtts_v2,clean,eval,,0.0007263203733600676
${DATA_ROOT}/clips/2206c25414491d58841f.wav,spoof,hi-en,539354,xtts_v2,xtts_v2,clean,eval,,0.0006986890221014619
${DATA_ROOT}/clips/30fe470ce2c14c0d0628.wav,spoof,hi-en,996368,xtts_v2,xtts_v2,clean,eval,,0.0007135583437047899
${DATA_ROOT}/clips/d7868cbb9ca937687794.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval,,0.0007069343118928373
${DATA_ROOT}/clips/e6651a6b6f75fc1a85a4.wav,spoof,hi-en,106718,xtts_v2,xtts_v2,clean,eval,,0.0006899212021380663
${DATA_ROOT}/clips/e12d3446287c48f69fe1.wav,spoof,hi-en,413057,xtts_v2,xtts_v2,clean,eval,,0.0011626248015090823
${DATA_ROOT}/clips/476f525408b613c7fb3d.wav,spoof,hi-en,445718,xtts_v2,xtts_v2,clean,eval,,0.0006867396296001971
${DATA_ROOT}/clips/ae0e934921af2a400c0c.wav,spoof,hi-en,903756,xtts_v2,xtts_v2,clean,eval,,0.0008741993806324899
${DATA_ROOT}/clips/bc45f656c6c7b50d3d53.wav,spoof,hi-en,996368,xtts_v2,xtts_v2,clean,eval,,0.0007177575025707483
${DATA_ROOT}/clips/6033675d5499b63b6a69.wav,spoof,hi-en,876898,xtts_v2,xtts_v2,clean,eval,,0.001770415110513568
${DATA_ROOT}/clips/bcb77281daff1cba2eba.wav,spoof,hi-en,457295,xtts_v2,xtts_v2,clean,eval,,0.13768160343170166
${DATA_ROOT}/clips/7a8da05901327316309f.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval,,0.0008246690849773586
${DATA_ROOT}/clips/c0fe66f2000b30d78020.wav,spoof,hi-en,413057,xtts_v2,xtts_v2,clean,eval,,0.001055752974934876
${DATA_ROOT}/clips/272faa544d91b9116755.wav,spoof,hi-en,142970,xtts_v2,xtts_v2,clean,eval,,0.05608878284692764
${DATA_ROOT}/clips/0d2363f050982da1fde8.wav,spoof,hi-en,903756,xtts_v2,xtts_v2,clean,eval,,0.0006837157998234034
${DATA_ROOT}/clips/4884791ee209deed1114.wav,spoof,hi-en,584991,xtts_v2,xtts_v2,clean,eval,,0.0006769426399841905
${DATA_ROOT}/clips/a5aea63462784a84f5ae.wav,spoof,hi-en,177570,xtts_v2,xtts_v2,clean,eval,,0.0007287182379513979
${DATA_ROOT}/clips/e8df2194ea1111280e42.wav,spoof,hi-en,539354,xtts_v2,xtts_v2,clean,eval,,0.08361940085887909
${DATA_ROOT}/clips/57fe5e8f34f5625ec845.wav,spoof,hi-en,177570,xtts_v2,xtts_v2,clean,eval,,0.0007288625929504633
${DATA_ROOT}/clips/e2ad4d59f217b8ab9f68.wav,spoof,hi-en,106718,xtts_v2,xtts_v2,clean,eval,,0.0006811863277107477
${DATA_ROOT}/clips/05e2434551be70b4e937.wav,spoof,hi-en,413057,xtts_v2,xtts_v2,clean,eval,,0.8858895897865295
${DATA_ROOT}/clips/30511a60ae510b43c90b.wav,spoof,hi-en,584991,xtts_v2,xtts_v2,clean,eval,,0.0007041338249109685
${DATA_ROOT}/clips/4c1edc508e060ae62da2.wav,spoof,hi-en,903756,xtts_v2,xtts_v2,clean,eval,,0.0039961994625627995
${DATA_ROOT}/clips/1bd4dd2a9f15af2a6af7.wav,spoof,hi-en,912184,xtts_v2,xtts_v2,clean,eval,,0.0007152560283429921
${DATA_ROOT}/clips/5d9553cdd2c0fac15421.wav,spoof,hi-en,445718,xtts_v2,xtts_v2,clean,eval,,0.0007225116714835167
${DATA_ROOT}/clips/874f5de2cd17185f7a18.wav,spoof,hi-en,893273,xtts_v2,xtts_v2,clean,eval,,0.9939966201782227
${DATA_ROOT}/clips/a05f6671b755350d0d7a.wav,spoof,hi-en,870582,xtts_v2,xtts_v2,clean,eval,,0.0006884552421979606
${DATA_ROOT}/clips/192e95ea8fdc0c209d69.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval,,0.0009769984753802419
${DATA_ROOT}/clips/38cfe8abc366cafaa052.wav,spoof,hi-en,177570,xtts_v2,xtts_v2,clean,eval,,0.0007343554752878845
${DATA_ROOT}/clips/2fb373457decc0990bf2.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval,,0.9973425269126892
${DATA_ROOT}/clips/07ca524697fe53fe7ebe.wav,spoof,hi-en,457295,xtts_v2,xtts_v2,clean,eval,,0.0007228598697111011
${DATA_ROOT}/clips/241db9e77828f2867d2b.wav,spoof,hi-en,186783,xtts_v2,xtts_v2,clean,eval,,0.0006959321908652782
${DATA_ROOT}/clips/5c609045b0f249135c58.wav,spoof,hi-en,445718,xtts_v2,xtts_v2,clean,eval,,0.0009347451850771904
${DATA_ROOT}/clips/c231aa6ccd4d5ad5f325.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval,,0.10845766216516495
${DATA_ROOT}/clips/0b528cea9c2f978578b3.wav,spoof,hi-en,912184,xtts_v2,xtts_v2,clean,eval,,0.0008954926743172109
${DATA_ROOT}/clips/f8a2b435dd76df0a9d51.wav,spoof,hi-en,413057,xtts_v2,xtts_v2,clean,eval,,0.06980035454034805
${DATA_ROOT}/clips/b15a32d83b0ff6ee971d.wav,spoof,hi-en,584991,xtts_v2,xtts_v2,clean,eval,,0.0007008504471741617
${DATA_ROOT}/clips/2026f4eb351ce5bd85da.wav,spoof,hi-en,705494,xtts_v2,xtts_v2,clean,eval,,0.0007191017502918839
${DATA_ROOT}/clips/5198c97bcce868a9ad54.wav,spoof,hi-en,106718,xtts_v2,xtts_v2,clean,eval,,0.002642660401761532
${DATA_ROOT}/clips/e4fc25e2207c6aa197b7.wav,spoof,hi-en,177570,xtts_v2,xtts_v2,clean,eval,,0.000953080365434289
${DATA_ROOT}/clips/e72a09c8b5ec093dfe29.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval,,0.0007258861442096531
${DATA_ROOT}/clips/79e5b1b1e2ec623564db.wav,spoof,hi-en,912184,xtts_v2,xtts_v2,clean,eval,,0.001319649163633585
${DATA_ROOT}/clips/0a284916bb2f3ab2fede.wav,spoof,hi-en,634568,xtts_v2,xtts_v2,clean,eval,,0.3579477369785309
${DATA_ROOT}/clips/0da319b136b831a6f403.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval,,0.0673055350780487
${DATA_ROOT}/clips/ee55754d29069f02628a.wav,spoof,hi-en,205240,xtts_v2,xtts_v2,clean,eval,,0.0037997926119714975
${DATA_ROOT}/clips/291588e8a24e5a702c8b.wav,spoof,hi-en,106718,xtts_v2,xtts_v2,clean,eval,,0.0006783401477150619
${DATA_ROOT}/clips/4aaea8683211da69b44a.wav,spoof,hi-en,322882,xtts_v2,xtts_v2,clean,eval,,0.0006987768574617803
${DATA_ROOT}/clips/bab7b42180f8f161df3d.wav,spoof,hi-en,205240,xtts_v2,xtts_v2,clean,eval,,0.008356529287993908
${DATA_ROOT}/clips/aa6c3864f280fe94bc26.wav,spoof,hi-en,705494,xtts_v2,xtts_v2,clean,eval,,0.00074764498276636
${DATA_ROOT}/clips/7b38e2250c500c30d683.wav,spoof,hi-en,322882,xtts_v2,xtts_v2,clean,eval,,0.0006998018943704665
${DATA_ROOT}/clips/468dd64cc4c5af6ca8f8.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval,,0.0009212659788317978
${DATA_ROOT}/clips/6b1d3555ec5c272320f8.wav,spoof,hi-en,996368,xtts_v2,xtts_v2,clean,eval,,0.0007612998015247285
${DATA_ROOT}/clips/d2b2b9693bbfdc5cfb42.wav,spoof,hi-en,876898,xtts_v2,xtts_v2,clean,eval,,0.003197475103661418
${DATA_ROOT}/clips/7cc0514c20898da336c7.wav,spoof,hi-en,186783,xtts_v2,xtts_v2,clean,eval,,0.0006884594913572073
${DATA_ROOT}/clips/26283db63b74f4ef17aa.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval,,0.0007529297727160156
${DATA_ROOT}/clips/303d620b05faf2fcf66b.wav,spoof,hi-en,850754,xtts_v2,xtts_v2,clean,eval,,0.2817419469356537
${DATA_ROOT}/clips/510fea4c69cae45780d8.wav,spoof,hi-en,186783,xtts_v2,xtts_v2,clean,eval,,0.00070923165185377
${DATA_ROOT}/clips/f71dc2fc4b1f888ad383.wav,spoof,hi-en,413057,xtts_v2,xtts_v2,clean,eval,,0.0017509961035102606
${DATA_ROOT}/clips/d005dfa0aee73637fd78.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval,,0.0007091633742675185
${DATA_ROOT}/clips/3436ea467cc4510e3a9c.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval,,0.002509182784706354
${DATA_ROOT}/clips/0473a864fb43c19370ad.wav,spoof,hi-en,975912,xtts_v2,xtts_v2,clean,eval,,0.0007009552791714668
${DATA_ROOT}/clips/4b82b297accb2a373f8a.wav,spoof,hi-en,142970,xtts_v2,xtts_v2,clean,eval,,0.049662042409181595
${DATA_ROOT}/clips/bfca4cb79ec2bfe3d437.wav,spoof,hi-en,705494,xtts_v2,xtts_v2,clean,eval,,0.0006968208472244442
${DATA_ROOT}/clips/22a539d6a6510a773c42.wav,spoof,hi-en,893273,xtts_v2,xtts_v2,clean,eval,,0.0715697705745697
${DATA_ROOT}/clips/66b8714eb2485461f3a1.wav,spoof,hi-en,413057,xtts_v2,xtts_v2,clean,eval,,0.0018880284624174237
${DATA_ROOT}/clips/f520e847fa2becbb16be.wav,spoof,hi-en,539354,xtts_v2,xtts_v2,clean,eval,,0.0011484912829473615
${DATA_ROOT}/clips/d572b0dae339e76f8d5e.wav,spoof,hi-en,705494,xtts_v2,xtts_v2,clean,eval,,0.0006884945323690772
${DATA_ROOT}/clips/e932b6cadd38249818c8.wav,spoof,hi-en,142970,xtts_v2,xtts_v2,clean,eval,,0.0010848535457625985
${DATA_ROOT}/clips/33e88340de36199baa1b.wav,spoof,hi-en,457295,xtts_v2,xtts_v2,clean,eval,,0.0006943902117200196
${DATA_ROOT}/clips/b0d08209fe2de3b71828.wav,spoof,hi-en,106718,xtts_v2,xtts_v2,clean,eval,,0.0015063012251630425
${DATA_ROOT}/clips/e488166778664c881eaf.wav,spoof,hi-en,142970,xtts_v2,xtts_v2,clean,eval,,0.1093699187040329
${DATA_ROOT}/clips/99476ae1e988de27e0f2.wav,spoof,hi-en,912184,xtts_v2,xtts_v2,clean,eval,,0.0006872611120343208
${DATA_ROOT}/clips/7c723bf864f75242c034.wav,spoof,hi-en,876898,xtts_v2,xtts_v2,clean,eval,,0.7162055373191833
${DATA_ROOT}/clips/6324025b56de6e535db1.wav,spoof,hi-en,445718,xtts_v2,xtts_v2,clean,eval,,0.0007421941263601184
${DATA_ROOT}/clips/47fdd3bc83da5353ede1.wav,spoof,hi-en,142970,xtts_v2,xtts_v2,clean,eval,,0.021697916090488434
${DATA_ROOT}/clips/bc89a449f5c73994ed3b.wav,spoof,hi-en,177570,xtts_v2,xtts_v2,clean,eval,,0.0008398338686674833
${DATA_ROOT}/clips/780ae2c5a35d4efacab6.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval,,0.0007289955974556506
${DATA_ROOT}/clips/308f98035376378d36e2.wav,spoof,hi-en,903756,xtts_v2,xtts_v2,clean,eval,,0.0006774950306862593
${DATA_ROOT}/clips/34f82069395446ac1a77.wav,spoof,hi-en,912184,xtts_v2,xtts_v2,clean,eval,,0.0012049726210534573
${DATA_ROOT}/clips/36981d1cc74fbeff06b2.wav,spoof,hi-en,205240,xtts_v2,xtts_v2,clean,eval,,0.1440228670835495
${DATA_ROOT}/clips/1a6562e0f519e5ce7dbf.wav,spoof,hi-en,870582,xtts_v2,xtts_v2,clean,eval,,0.001958400011062622
${DATA_ROOT}/clips/22009ec910f22c357525.wav,spoof,hi-en,177570,xtts_v2,xtts_v2,clean,eval,,0.0007416136213578284
${DATA_ROOT}/clips/cc1ec7626610e7e4f829.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval,,0.0030954431276768446
${DATA_ROOT}/clips/6624ed704ea0e7631ee0.wav,spoof,hi-en,142970,xtts_v2,xtts_v2,clean,eval,,0.006070811301469803
${DATA_ROOT}/clips/446bde339b25845a8637.wav,spoof,hi-en,634568,xtts_v2,xtts_v2,clean,eval,,0.9283722043037415
${DATA_ROOT}/clips/7ddf3bb431d851ad003d.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval,,0.00616765022277832
${DATA_ROOT}/clips/580a2d432fcb82f66801.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval,,0.0007100779912434518
${DATA_ROOT}/clips/1ad06d353c895a75606a.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval,,0.0071470169350504875
${DATA_ROOT}/clips/e13f6c9a32a46351d38c.wav,spoof,hi-en,903756,xtts_v2,xtts_v2,clean,eval,,0.0007517317426390946
${DATA_ROOT}/clips/1d7e894ce77f42495d93.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval,,0.060492463409900665
${DATA_ROOT}/clips/c5842bb5b7169b5a8238.wav,spoof,hi-en,205240,xtts_v2,xtts_v2,clean,eval,,0.18183216452598572
${DATA_ROOT}/clips/690e6f89a0d27aaaac68.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval,,0.002968417713418603
