job_id,target_speaker,source_speaker,pool,source_utt_id,source_wav,start_seconds,end_seconds,duration_seconds,transcript,language,tool,output_path,seed
1261,876898,539354,train,539354_C3MtnFEDrRkWHSvJ_0073,${DATA_ROOT}/raw/mucs2021/train/C3MtnFEDrRkWHSvJ.wav,444.0,451.0,7.0,इस group को science library के रूप में name करें जो मुख्य library के अंतर्गत आता है,hi,rvc,rvc_876898_01261.wav,5461
1262,876898,541304,train,541304_cyhxRWI0LoKYZvcw_0073,${DATA_ROOT}/raw/mucs2021/train/cyhxRWI0LoKYZvcw.wav,541.0,549.0,8.0,ध्यान दें कि base tool tips प्रदर्शित करता है जब हम अपना cursor इन काले arrow icons पर रखते हैं,hi,rvc,rvc_876898_01262.wav,5462
1263,876898,584991,train,584991_1ijxO93RTIJh2Rzv_0071,${DATA_ROOT}/raw/mucs2021/train/1ijxO93RTIJh2Rzv.wav,371.0,375.0,4.0,text पुनः दिखाई the रहा है,hi,rvc,rvc_876898_01263.wav,5463
1264,876898,634568,train,634568_jCgweujQVV5haVF1_0079,${DATA_ROOT}/raw/mucs2021/train/jCgweujQVV5haVF1.wav,398.0,404.0,6.0,कंटेंट का font 36 और color blue रखें,hi,rvc,rvc_876898_01264.wav,5464
1265,876898,705494,train,705494_fZcxLszRnIHxmVQp_0074,${DATA_ROOT}/raw/mucs2021/train/fZcxLszRnIHxmVQp.wav,411.0,415.0,4.0,यदि आपके पास अच्छा bandwidth नहीं है तो आप इसे download करके देख सकते हैं,hi,rvc,rvc_876898_01265.wav,5465
1266,876898,797767,train,797767_TRInoJRJxAX3qv5C_0070,${DATA_ROOT}/raw/mucs2021/train/TRInoJRJxAX3qv5C.wav,444.0,451.97,7.97,आई आई टी बॉम्बे की ओर से मैं रवि कुमार अब आपसे विदा लेता हूँ हमसे जुड़ने के लिए धन्यवाद,hi,rvc,rvc_876898_01266.wav,5466
1267,876898,850754,train,850754_wOTMMvC3WQ5YQRAF_0074,${DATA_ROOT}/raw/mucs2021/train/wOTMMvC3WQ5YQRAF.wav,613.0,621.0,8.0,यह छोटे spreadsheet में काम करता है जिसमें थोड़े से शीट्स हों लेकिन मुश्किल तब होती है जब बहुत सारी शीट्स होती है,hi,rvc,rvc_876898_01267.wav,5467
1268,876898,870582,train,870582_crdH0AI5aH25bEXe_0000,${DATA_ROOT}/raw/mucs2021/train/crdH0AI5aH25bEXe.wav,0.0,6.0,6.0,नमस्कार आपका फिर से स्वागत है इस ट्यूटोरियल में हम डेटाबेस में कुछ डेटा लिखेंगे,hi,rvc,rvc_876898_01268.wav,5468
1269,876898,893273,train,893273_8xh3ZKpPy5YhAnKX_0015,${DATA_ROOT}/raw/mucs2021/train/8xh3ZKpPy5YhAnKX.wav,70.0,74.0,4.0,enter दबाएँ अगला वाक्य प्रदर्शित होता है,hi,rvc,rvc_876898_01269.wav,5469
1270,876898,903756,train,903756_K3X6AGezGWAoDe1q_0081,${DATA_ROOT}/raw/mucs2021/train/K3X6AGezGWAoDe1q.wav,585.0,591.0,6.0,और यहाँ पुस्तकें हैं जो वापस नहीं की गई हैं,hi,rvc,rvc_876898_01270.wav,5470
1271,876898,912184,train,912184_V11NDc0lxudGbWQU_0074,${DATA_ROOT}/raw/mucs2021/train/V11NDc0lxudGbWQU.wav,524.0,533.53,9.53,ठीक है तो जल्द ही आपसे मुलकात होगी मैं रवि कुमार आईआईटी बॉम्बे की ओर से अब आपसे विदा लेता हूँ धन्यवाद,hi,rvc,rvc_876898_01271.wav,5471
1272,876898,975912,train,975912_1eNS3GaW1oHHurL4_0015,${DATA_ROOT}/raw/mucs2021/train/1eNS3GaW1oHHurL4.wav,106.0,114.0,8.0,तथा आपके पास लोकल हॉस्ट के तहत चलने वाला smtp मेल सर्वर होगा,hi,rvc,rvc_876898_01272.wav,5472
1273,876898,987461,train,987461_LSRBJiHdUoHm4BTI_0020,${DATA_ROOT}/raw/mucs2021/train/LSRBJiHdUoHm4BTI.wav,151.0,159.0,8.0,फिर हम टाइप करेंगे where username is equal to user यह हमारे यूजर का यूजर नाम धारित सेशन वेरिएबल है,hi,rvc,rvc_876898_01273.wav,5473
1274,876898,996368,train,996368_n4ACC4gnqW0IM1wW_0070,${DATA_ROOT}/raw/mucs2021/train/n4ACC4gnqW0IM1wW.wav,515.0,520.0,5.0,अब हम पुष्टि करेंगे कि शीर्षक catalog में जोड़े गए हैं या नहीं,hi,rvc,rvc_876898_01274.wav,5474
1275,876898,106718,train,106718_vE1rhq3ojNKZvQNv_0080,${DATA_ROOT}/raw/mucs2021/train/vE1rhq3ojNKZvQNv.wav,355.0,360.0,5.0,उसी तरह बायें पर ruler के लिए माप set करें,hi,rvc,rvc_876898_01275.wav,5475
1276,876898,142970,train,142970_DP5j8CLDeL6HHHSX_0081,${DATA_ROOT}/raw/mucs2021/train/DP5j8CLDeL6HHHSX.wav,432.0,436.0,4.0,इसे ऐसे ही रखते हैं,hi,rvc,rvc_876898_01276.wav,5476
1277,876898,177570,train,177570_jSNK2zDaIvyZsMZp_0081,${DATA_ROOT}/raw/mucs2021/train/jSNK2zDaIvyZsMZp.wav,369.0,373.0,4.0,$@dollar at भी सारे arguments को print करेगा,hi,rvc,rvc_876898_01277.wav,5477
1278,876898,186783,train,186783_LFpbaXkb8HuQ6DnF_0010,${DATA_ROOT}/raw/mucs2021/train/LFpbaXkb8HuQ6DnF.wav,69.0,76.0,7.0,इस ट्यूटोरियम में मैं कुछ डॉक्युमेंट्स का उपयोग कर रहा हूँ जो मैंने पहले ही बनाये हैं और मेरे सिस्टम में सेव किये हैं जैसे कि,hi,rvc,rvc_876898_01278.wav,5478
1279,876898,205240,train,205240_F4KjmwYhWvnpSE0m_0037,${DATA_ROOT}/raw/mucs2021/train/F4KjmwYhWvnpSE0m.wav,264.0,271.0,7.0,स्पष्टतः जब हमने अपना पंजीकरण किया था हमारे पास सीमा थी कि पासवर्ड कितना बड़ा होना चाहिए,hi,rvc,rvc_876898_01279.wav,5479
1280,876898,322882,train,322882_XTscbPr78nzuHhuu_0076,${DATA_ROOT}/raw/mucs2021/train/XTscbPr78nzuHhuu.wav,506.0,514.0,8.0,हम पहले ही देख चुके हैं कि dot odt document को dot pdf file में कैसे बदलें,hi,rvc,rvc_876898_01280.wav,5480
1281,876898,413057,train,413057_aKSsdMqkPfUWyYeS_0000,${DATA_ROOT}/raw/mucs2021/train/aKSsdMqkPfUWyYeS.wav,0.0,6.0,6.0,लिबर ऑफिस calc में linking पर spoken tutorial में आपका स्वागत है,hi,rvc,rvc_876898_01281.wav,5481
1282,876898,445718,train,445718_H6Z2BkcyVtiuiN7A_0080,${DATA_ROOT}/raw/mucs2021/train/H6Z2BkcyVtiuiN7A.wav,475.0,480.0,5.0,यह उत्तर हैं जो कि प्रदर्शित होने चाहिए जब हम उनके functions इस्तेमाल करते हैं,hi,rvc,rvc_876898_01282.wav,5482
1283,876898,457295,train,457295_WgzliDtK6Htff0g2_0083,${DATA_ROOT}/raw/mucs2021/train/WgzliDtK6Htff0g2.wav,384.0,387.0,3.0,options dialog box प्रदर्शित होता है,hi,rvc,rvc_876898_01283.wav,5483
1284,876898,539226,train,539226_vZGSoJPH1tbvsyCa_0034,${DATA_ROOT}/raw/mucs2021/train/vZGSoJPH1tbvsyCa.wav,292.0,295.0,3.0,और यह यूज़र रजिस्ट्रेशन है,hi,rvc,rvc_876898_01284.wav,5484
1285,876898,539354,train,539354_C3MtnFEDrRkWHSvJ_0074,${DATA_ROOT}/raw/mucs2021/train/C3MtnFEDrRkWHSvJ.wav,451.0,460.0,9.0,grouping समानताएं और/या समान विशेषताओं आदि के आधार पर किया जा सकता है,hi,rvc,rvc_876898_01285.wav,5485
1286,876898,541304,train,541304_cyhxRWI0LoKYZvcw_0074,${DATA_ROOT}/raw/mucs2021/train/cyhxRWI0LoKYZvcw.wav,549.0,556.0,7.0,first record पहला record previous record पिछला record next record अगला record और last record आखिरी record,hi,rvc,rvc_876898_01286.wav,5486
1287,876898,584991,train,584991_1ijxO93RTIJh2Rzv_0072,${DATA_ROOT}/raw/mucs2021/train/1ijxO93RTIJh2Rzv.wav,375.0,378.0,3.0,यहाँ आयत text के पीछे चला गया है,hi,rvc,rvc_876898_01287.wav,5487
1288,876898,634568,train,634568_jCgweujQVV5haVF1_0080,${DATA_ROOT}/raw/mucs2021/train/jCgweujQVV5haVF1.wav,404.0,408.0,4.0,आयत को green से रंगे,hi,rvc,rvc_876898_01288.wav,5488
1289,876898,705494,train,705494_fZcxLszRnIHxmVQp_0075,${DATA_ROOT}/raw/mucs2021/train/fZcxLszRnIHxmVQp.wav,415.0,424.0,9.0,spoken tutorial project team spoken tutorial का उपयोग करके कार्यशालाएँ भी चलाती है उनको प्रमाणपत्र भी देते हैं जो online test pass करते हैं,hi,rvc,rvc_876898_01289.wav,5489
1290,876898,797767,train,797767_TRInoJRJxAX3qv5C_0000,${DATA_ROOT}/raw/mucs2021/train/TRInoJRJxAX3qv5C.wav,0.0,6.0,6.0,लिबर ऑफिस calc में linking पर spoken tutorial में आपका स्वागत है,hi,rvc,rvc_876898_01290.wav,5490
1291,876898,850754,train,850754_wOTMMvC3WQ5YQRAF_0075,${DATA_ROOT}/raw/mucs2021/train/wOTMMvC3WQ5YQRAF.wav,621.0,627.0,6.0,calc हमें अपनी पसंद के अनुसार sheets का नाम बदलने की अनुमति देता है,hi,rvc,rvc_876898_01291.wav,5491
1292,876898,870582,train,870582_crdH0AI5aH25bEXe_0001,${DATA_ROOT}/raw/mucs2021/train/crdH0AI5aH25bEXe.wav,6.0,10.0,4.0,यह करने के लिए हम अपने mysql query फंक्शन का इस्तेमाल करेंगे,hi,rvc,rvc_876898_01292.wav,5492
1293,876898,893273,train,893273_8xh3ZKpPy5YhAnKX_0016,${DATA_ROOT}/raw/mucs2021/train/8xh3ZKpPy5YhAnKX.wav,74.0,77.0,3.0,अब हमें वाक्य टाइप करना सीखना होगा,hi,rvc,rvc_876898_01293.wav,5493
1294,876898,903756,train,903756_K3X6AGezGWAoDe1q_0083,${DATA_ROOT}/raw/mucs2021/train/K3X6AGezGWAoDe1q.wav,623.0,629.0,6.0,यह website देख कर पूरा यूज़र guide देख सकते हैं,hi,rvc,rvc_876898_01294.wav,5494
1295,876898,912184,train,912184_V11NDc0lxudGbWQU_0000,${DATA_ROOT}/raw/mucs2021/train/V11NDc0lxudGbWQU.wav,0.0,7.0,7.0,नमस्कार! पिछले ट्यूटोरियल में हमने डेटा चुना और हमने सफलतापूर्वक अपने पेज पर डेटा दर्शाया,hi,rvc,rvc_876898_01295.wav,5495
1296,876898,975912,train,975912_1eNS3GaW1oHHurL4_0016,${DATA_ROOT}/raw/mucs2021/train/1eNS3GaW1oHHurL4.wav,114.0,126.0,12.0,अब जैसा कि मेरे पास मेल सर्वर नहीं है मैं अपने विश्वविद्यालय के ईमेल सिस्टम का उपयोग करूँगा जो कि मेरे विश्वविद्यालय ईमेल पर dns  या domain name server डोमैन नेम सर्वर है,hi,rvc,rvc_876898_01296.wav,5496
1297,876898,987461,train,987461_LSRBJiHdUoHm4BTI_0021,${DATA_ROOT}/raw/mucs2021/train/LSRBJiHdUoHm4BTI.wav,159.0,169.0,10.0,अतः हम क्या कर रहे हैं कि हम इस टेबल से अपना पासवर्ड हैश चुन रहे हैं जहाँ यूजरनेम सेशननेम के समान है और यह alex के समान है,hi,rvc,rvc_876898_01297.wav,5497
1298,876898,996368,train,996368_n4ACC4gnqW0IM1wW_0071,${DATA_ROOT}/raw/mucs2021/train/n4ACC4gnqW0IM1wW.wav,520.0,528.0,8.0,ऐसा करने के लिए उसी पेज के शीर्ष पर search the catalog फिल्ड पर जाएँ,hi,rvc,rvc_876898_01298.wav,5498
1299,876898,106718,train,106718_vE1rhq3ojNKZvQNv_0081,${DATA_ROOT}/raw/mucs2021/train/vE1rhq3ojNKZvQNv.wav,360.0,368.0,8.0,सुनिश्चित कर लें कि objects माप में बने to हमेशा दोनों rulers के लिए समान इकाइयों को set करें,hi,rvc,rvc_876898_01299.wav,5499
1300,876898,142970,train,142970_DP5j8CLDeL6HHHSX_0082,${DATA_ROOT}/raw/mucs2021/train/DP5j8CLDeL6HHHSX.wav,436.0,439.0,3.0,यदि इसे एको करते हैं हम सोच सकते हैं कि क्या होगा,hi,rvc,rvc_876898_01300.wav,5500
1301,876898,177570,train,177570_jSNK2zDaIvyZsMZp_0082,${DATA_ROOT}/raw/mucs2021/train/jSNK2zDaIvyZsMZp.wav,373.0,380.0,7.0,हालाँकि इस समय प्रत्येक argument अलग line में printed किया जायेगा,hi,rvc,rvc_876898_01301.wav,5501
1302,876898,186783,train,186783_LFpbaXkb8HuQ6DnF_0011,${DATA_ROOT}/raw/mucs2021/train/LFpbaXkb8HuQ6DnF.wav,76.0,84.0,8.0,sevenreasonstoadoptfoss odt governmentsupportforfossinindia odt,hi,rvc,rvc_876898_01302.wav,5502
1303,876898,205240,train,205240_F4KjmwYhWvnpSE0m_0038,${DATA_ROOT}/raw/mucs2021/train/F4KjmwYhWvnpSE0m.wav,271.0,282.0,11.0,मैं यह आप पर छोड़ता हूँ कि एक और जाँच प्रविष्ट करिये यह देखने के लिए कि पासवर्ड 6 अक्षरों से बड़ा होना चाहिए और 25 अक्षरों से बड़ा नहीं होना चाहिए,hi,rvc,rvc_876898_01303.wav,5503
1304,876898,322882,train,322882_XTscbPr78nzuHhuu_0077,${DATA_ROOT}/raw/mucs2021/train/XTscbPr78nzuHhuu.wav,514.0,521.0,7.0,चूँकि हम desktop पर pdf file पहले ही सेव कर चुके हैं हम pdf file पर doubleclick करेंगे,hi,rvc,rvc_876898_01304.wav,5504
1305,876898,413057,train,413057_aKSsdMqkPfUWyYeS_0001,${DATA_ROOT}/raw/mucs2021/train/aKSsdMqkPfUWyYeS.wav,6.0,10.0,4.0,इस tutorial में हम निम्न सीखेंगे:,hi,rvc,rvc_876898_01305.wav,5505
1306,876898,445718,train,445718_H6Z2BkcyVtiuiN7A_0081,${DATA_ROOT}/raw/mucs2021/train/H6Z2BkcyVtiuiN7A.wav,480.0,490.0,10.0,cell c10 में is equal to max और कोष्ठकों के अंदर c3 colon c7 type करें,hi,rvc,rvc_876898_01306.wav,5506
1307,876898,457295,train,457295_WgzliDtK6Htff0g2_0084,${DATA_ROOT}/raw/mucs2021/train/WgzliDtK6Htff0g2.wav,387.0,394.0,7.0,options dialog box में libreoffice पर click करें और फिर user data पर click करें,hi,rvc,rvc_876898_01307.wav,5507
1308,876898,539226,train,539226_vZGSoJPH1tbvsyCa_0035,${DATA_ROOT}/raw/mucs2021/train/vZGSoJPH1tbvsyCa.wav,295.0,304.0,9.0,यह हमारे यूज़र लॉगिन ट्यूटोरियल से आगे है अतः इनको साथ में रखकर हमें पूरी तरह से कार्य करने वाला यूज़र रजिस्टर और लॉगिन प्रक्रिया प्राप्त हुआ है,hi,rvc,rvc_876898_01308.wav,5508
1309,876898,539354,train,539354_C3MtnFEDrRkWHSvJ_0075,${DATA_ROOT}/raw/mucs2021/train/C3MtnFEDrRkWHSvJ.wav,460.0,465.0,5.0,database administrative user के रूप में अपने वर्तमान सत्र से लॉगआउट करें,hi,rvc,rvc_876898_01309.wav,5509
1310,876898,541304,train,541304_cyhxRWI0LoKYZvcw_0075,${DATA_ROOT}/raw/mucs2021/train/cyhxRWI0LoKYZvcw.wav,556.0,561.0,5.0,हम इनका उपयोग करके रिकार्ड्स में यहाँ वहां जा सकते हैं,hi,rvc,rvc_876898_01310.wav,5510
1311,876898,584991,train,584991_1ijxO93RTIJh2Rzv_0073,${DATA_ROOT}/raw/mucs2021/train/1ijxO93RTIJh2Rzv.wav,378.0,383.0,5.0,tasks pane में master पेज के preview पर click करें,hi,rvc,rvc_876898_01311.wav,5511
1312,876898,634568,train,634568_jCgweujQVV5haVF1_0081,${DATA_ROOT}/raw/mucs2021/train/jCgweujQVV5haVF1.wav,408.0,414.0,6.0,slide text holder की तुलना में notes place holder के आकार को व्यवस्थित करें,hi,rvc,rvc_876898_01312.wav,5512
1313,876898,705494,train,705494_fZcxLszRnIHxmVQp_0076,${DATA_ROOT}/raw/mucs2021/train/fZcxLszRnIHxmVQp.wav,424.0,431.0,7.0,अधिक जानकारी के लिए कृपया contact @spokentutorial org पर लिखें,hi,rvc,rvc_876898_01313.wav,5513
1314,876898,797767,train,797767_TRInoJRJxAX3qv5C_0001,${DATA_ROOT}/raw/mucs2021/train/TRInoJRJxAX3qv5C.wav,6.0,10.0,4.0,इस tutorial में हम निम्न सीखेंगे:,hi,rvc,rvc_876898_01314.wav,5514
1315,876898,850754,train,850754_wOTMMvC3WQ5YQRAF_0076,${DATA_ROOT}/raw/mucs2021/train/wOTMMvC3WQ5YQRAF.wav,627.0,637.0,10.0,अब उदाहरण के लिए sheet 4 का now बदलकर dump रखना है तो ऐसा आप sheet 4 टैब पर double क्लिक करके कर सकते हैं,hi,rvc,rvc_876898_01315.wav,5515
1316,876898,870582,train,870582_crdH0AI5aH25bEXe_0002,${DATA_ROOT}/raw/mucs2021/train/crdH0AI5aH25bEXe.wav,10.0,16.0,6.0,अब आप यहाँ देख सकते हैं कि हमारे पास हमारे रिकार्डसअभिलेख हैं,hi,rvc,rvc_876898_01316.wav,5516
1317,876898,893273,train,893273_8xh3ZKpPy5YhAnKX_0017,${DATA_ROOT}/raw/mucs2021/train/8xh3ZKpPy5YhAnKX.wav,77.0,81.0,4.0,आप अलगअलग वाक्यों के साथ अभ्यास कर सकते हैं,hi,rvc,rvc_876898_01317.wav,5517
1318,876898,903756,train,903756_K3X6AGezGWAoDe1q_0085,${DATA_ROOT}/raw/mucs2021/train/K3X6AGezGWAoDe1q.wav,650.0,655.0,5.0,निम्न के लिए अपनी sql queries लिखिये और जाँचिये:,hi,rvc,rvc_876898_01318.wav,5518
1319,876898,912184,train,912184_V11NDc0lxudGbWQU_0001,${DATA_ROOT}/raw/mucs2021/train/V11NDc0lxudGbWQU.wav,7.0,11.0,4.0,चलिए मैं आपको यहाँ इस पेज पर वापस ले चलता हूँ हम देख सकते हैं कि सब कुछ ठीक कार्य कर रहा है,hi,rvc,rvc_876898_01319.wav,5519
1320,876898,975912,train,975912_1eNS3GaW1oHHurL4_0017,${DATA_ROOT}/raw/mucs2021/train/1eNS3GaW1oHHurL4.wav,126.0,131.0,5.0,इस तरीके से मेरा ईमेल मेरे विश्वविद्यालय के माध्यम से भेजा जाता है,hi,rvc,rvc_876898_01320.wav,5520
1321,876898,987461,train,987461_LSRBJiHdUoHm4BTI_0022,${DATA_ROOT}/raw/mucs2021/train/LSRBJiHdUoHm4BTI.wav,169.0,179.0,10.0,अतः यह सफल क्वेरी होनी चाहिए तथा आप अंत में कुछ एरर मैसेज टाइप कर सकते हैं  or die query didnt work,hi,rvc,rvc_876898_01321.wav,5521
1322,876898,996368,train,996368_n4ACC4gnqW0IM1wW_0072,${DATA_ROOT}/raw/mucs2021/train/n4ACC4gnqW0IM1wW.wav,528.0,535.0,7.0,अब में koha में records के इंपोर्ट की पुष्टि करने के लिए एक छोटा परीक्षण करूँगी,hi,rvc,rvc_876898_01322.wav,5522
1323,876898,106718,train,106718_vE1rhq3ojNKZvQNv_0082,${DATA_ROOT}/raw/mucs2021/train/vE1rhq3ojNKZvQNv.wav,368.0,372.0,4.0,आप देखेंगे कि सक्रिय ruler सफेद रंग में है,hi,rvc,rvc_876898_01323.wav,5523
1324,876898,142970,train,142970_DP5j8CLDeL6HHHSX_0084,${DATA_ROOT}/raw/mucs2021/train/DP5j8CLDeL6HHHSX.wav,441.0,450.0,9.0,यदि हमें वे अलग लाइन पर चाहिए तो हमें br का उपयोग करना होगा,hi,rvc,rvc_876898_01324.wav,5524
1325,876898,177570,train,177570_jSNK2zDaIvyZsMZp_0083,${DATA_ROOT}/raw/mucs2021/train/jSNK2zDaIvyZsMZp.wav,380.0,386.0,6.0,यह अन्य for loop है जो प्रत्येक argument को अलग line में print करेगा,hi,rvc,rvc_876898_01325.wav,5525
1326,876898,186783,train,186783_LFpbaXkb8HuQ6DnF_0012,${DATA_ROOT}/raw/mucs2021/train/LFpbaXkb8HuQ6DnF.wav,84.0,93.0,9.0,राइटर में शुरूआत के लिए applications  office और libreoffice writer पर क्लिक करें,hi,rvc,rvc_876898_01326.wav,5526
1327,876898,205240,train,205240_F4KjmwYhWvnpSE0m_0039,${DATA_ROOT}/raw/mucs2021/train/F4KjmwYhWvnpSE0m.wav,282.0,293.0,11.0,अतः सचमुच में यहाँ कई सारी जाँच हैं जो आप कर सकते हैं किन्तु php में mysql डेटाबेस का इस्तेमाल करते हुए पासवर्ड बदलने का यह एक बुनियादी ढाँचा है,hi,rvc,rvc_876898_01327.wav,5527
1328,876898,322882,train,322882_XTscbPr78nzuHhuu_0078,${DATA_ROOT}/raw/mucs2021/train/XTscbPr78nzuHhuu.wav,521.0,527.0,6.0,अब file option पर click करें और फिर print पर click करें,hi,rvc,rvc_876898_01328.wav,5528
1329,876898,413057,train,413057_aKSsdMqkPfUWyYeS_0002,${DATA_ROOT}/raw/mucs2021/train/aKSsdMqkPfUWyYeS.wav,10.0,13.0,3.0,calc में अन्य शीट्स का उल्लेख कैसे करें,hi,rvc,rvc_876898_01329.wav,5529
1330,876898,445718,train,445718_H6Z2BkcyVtiuiN7A_0082,${DATA_ROOT}/raw/mucs2021/train/H6Z2BkcyVtiuiN7A.wav,490.0,493.0,3.0,अब enter की दबाएँ,hi,rvc,rvc_876898_01330.wav,5530
1331,876898,457295,train,457295_WgzliDtK6Htff0g2_0085,${DATA_ROOT}/raw/mucs2021/train/WgzliDtK6Htff0g2.wav,394.0,400.0,6.0,dialog box के दायीं तरफ आप यूजर data की जानकारी डाल सकते हैं,hi,rvc,rvc_876898_01331.wav,5531
1332,876898,539226,train,539226_vZGSoJPH1tbvsyCa_0036,${DATA_ROOT}/raw/mucs2021/train/vZGSoJPH1tbvsyCa.wav,304.0,312.0,8.0,मैं इसे मेरे बहुत सारे प्रोजेक्ट कार्यों में इस्तेमाल करूँगा उदाहरणस्वरुप,hi,rvc,rvc_876898_01332.wav,5532
1333,876898,539354,train,539354_C3MtnFEDrRkWHSvJ_0076,${DATA_ROOT}/raw/mucs2021/train/C3MtnFEDrRkWHSvJ.wav,465.0,472.0,7.0,ऐसा करने के लिए ऊपरी दाएं कोने पर जाएं और no library set पर click करें,hi,rvc,rvc_876898_01333.wav,5533
1334,876898,541304,train,541304_cyhxRWI0LoKYZvcw_0076,${DATA_ROOT}/raw/mucs2021/train/cyhxRWI0LoKYZvcw.wav,561.0,567.0,6.0,अब हम लिबरऑफिस बेस में सिम्पल फॉर्म्स पर इस ट्यूटोरियल की समाप्ति की ओर हैं,hi,rvc,rvc_876898_01334.wav,5534
1335,876898,584991,train,584991_1ijxO93RTIJh2Rzv_0074,${DATA_ROOT}/raw/mucs2021/train/1ijxO93RTIJh2Rzv.wav,383.0,387.0,4.0,right click करें और apply to all slides चुनें,hi,rvc,rvc_876898_01335.wav,5535
1336,876898,634568,train,634568_jCgweujQVV5haVF1_0082,${DATA_ROOT}/raw/mucs2021/train/jCgweujQVV5haVF1.wav,414.0,419.0,5.0,notes को black and white portrait format में print करें,hi,rvc,rvc_876898_01336.wav,5536
1337,876898,705494,train,705494_fZcxLszRnIHxmVQp_0077,${DATA_ROOT}/raw/mucs2021/train/fZcxLszRnIHxmVQp.wav,431.0,442.0,11.0,spoken tutorial project talktoa teacher project का हिस्सा है यह भारत सरकार के एमएचआरडी के आईसीटी के माध्यम से राष्ट्रीय साक्षरता mission द्वारा समर्थित है,hi,rvc,rvc_876898_01337.wav,5537
1338,876898,797767,train,797767_TRInoJRJxAX3qv5C_0002,${DATA_ROOT}/raw/mucs2021/train/TRInoJRJxAX3qv5C.wav,10.0,14.0,4.0,calc में अन्य शीट्स का उ ल्लेख कैसे करें,hi,rvc,rvc_876898_01338.wav,5538
1339,876898,850754,train,850754_wOTMMvC3WQ5YQRAF_0077,${DATA_ROOT}/raw/mucs2021/train/wOTMMvC3WQ5YQRAF.wav,637.0,647.0,10.0,आप देखते हैं कि rename sheet heading के साथ एक dialog box opens होता है यहाँ एक टेक्स्ट box है जिसमें default रूप से sheet 4 लिखा है,hi,rvc,rvc_876898_01339.wav,5539
1340,876898,870582,train,870582_crdH0AI5aH25bEXe_0003,${DATA_ROOT}/raw/mucs2021/train/crdH0AI5aH25bEXe.wav,16.0,21.0,5.0,मैं इस ट्यूटोरियल को फिर से कर रहा हूँ क्योंकि जब मैंने पहली बार किया था वह काम नही किया था,hi,rvc,rvc_876898_01340.wav,5540
1341,876898,893273,train,893273_8xh3ZKpPy5YhAnKX_0018,${DATA_ROOT}/raw/mucs2021/train/8xh3ZKpPy5YhAnKX.wav,81.0,86.0,5.0,अब पहले मेन्यू में वापस जाने के लिए esc दबाएँ,hi,rvc,rvc_876898_01341.wav,5541
1342,876898,903756,train,903756_K3X6AGezGWAoDe1q_0086,${DATA_ROOT}/raw/mucs2021/train/K3X6AGezGWAoDe1q.wav,655.0,658.0,3.0,1 library में सभी पुस्तकों की गिनती प्राप्त करिये,hi,rvc,rvc_876898_01342.wav,5542
1343,876898,912184,train,912184_V11NDc0lxudGbWQU_0002,${DATA_ROOT}/raw/mucs2021/train/V11NDc0lxudGbWQU.wav,11.0,18.0,7.0,हमारा सारा डेटा यहाँ हमारे पास है,hi,rvc,rvc_876898_01343.wav,5543
1344,876898,975912,train,975912_1eNS3GaW1oHHurL4_0018,${DATA_ROOT}/raw/mucs2021/train/1eNS3GaW1oHHurL4.wav,131.0,142.0,11.0,यदि आप विशेष dns सर्वर के बारे में जानते हैं यदि आपके पास डोमैन नेम पहले से ही है यदि आपकी वेबसाइट है तो आप इसे जानेंगे या कम से कम आप इसका पता लगाने में सक्षम होंगे,hi,rvc,rvc_876898_01344.wav,5544
1345,876898,987461,train,987461_LSRBJiHdUoHm4BTI_0023,${DATA_ROOT}/raw/mucs2021/train/LSRBJiHdUoHm4BTI.wav,179.0,188.0,9.0,आप इस एरर मैसेज के साथ कुछ कल्पनाशील हो सकते हैं और अपनी पसंद से टाइप कर सकते हैं,hi,rvc,rvc_876898_01345.wav,5545
1346,876898,996368,train,996368_n4ACC4gnqW0IM1wW_0073,${DATA_ROOT}/raw/mucs2021/train/n4ACC4gnqW0IM1wW.wav,535.0,542.0,7.0,इसलिए मैं citation section में इंपोर्ट किए गए record में से किसी एक शीर्षक पर टाइप करूंगी,hi,rvc,rvc_876898_01346.wav,5546
1347,876898,106718,train,106718_vE1rhq3ojNKZvQNv_0083,${DATA_ROOT}/raw/mucs2021/train/vE1rhq3ojNKZvQNv.wav,372.0,379.0,7.0,ruler का अंतभाग पेज margin values को दर्शाता है जिसे हमने page setup में set किया है,hi,rvc,rvc_876898_01347.wav,5547
1348,876898,142970,train,142970_DP5j8CLDeL6HHHSX_0085,${DATA_ROOT}/raw/mucs2021/train/DP5j8CLDeL6HHHSX.wav,450.0,464.0,14.0,तो यदि किसी कारण से आपको html का उपयोग नहीं करना है या यदि आप डेटाबेस के परिणाम से ले रहे हैं तो उसमें लाइन ब्रेक डालने के लिए आपको एक काफी जटिल फंक्शन बनाना होगा,hi,rvc,rvc_876898_01348.wav,5548
1349,876898,177570,train,177570_jSNK2zDaIvyZsMZp_0084,${DATA_ROOT}/raw/mucs2021/train/jSNK2zDaIvyZsMZp.wav,386.0,389.0,3.0,अब देखते हैं कैसे  सेव पर click करें,hi,rvc,rvc_876898_01349.wav,5549
1350,876898,186783,train,186783_LFpbaXkb8HuQ6DnF_0013,${DATA_ROOT}/raw/mucs2021/train/LFpbaXkb8HuQ6DnF.wav,93.0,100.0,7.0,sevenreasonstoadoptfossodt को खोलें,hi,rvc,rvc_876898_01350.wav,5550
