filepath,label,language,speaker,source,tool,condition,utt_id,split
${DATA_ROOT}/clips/bc1e791f860a18954029.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/35ee9e04fa2700ea0462.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/d74480a3d16635abffce.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/17e52370166e9ded9e96.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/dbcc17fca43bd0a4a931.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/56704c64181eb96e9123.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/1e8db01b09bd2b2579da.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/ca08b228165f4c49ae84.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/066d93dc1867322545e8.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/0ab601f8709a3c9e7ba5.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/4cc44a1e9074dd614787.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/07835a45b0157801f71f.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/2d10defc74e299dc8798.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/f66deabc5c821dc113e5.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/33466759e205652fe508.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/cdb960be57eb4054d938.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/a018c5db704ae3c8d007.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/bcc14cb885094a8dd7e8.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/273afe850029e44292b5.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/24f169ae0d0d57f34ef1.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/86c1c381be5c434b8c6b.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/014e1506d96faf9b0c81.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/ff4357bdd1f7b471e2bc.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/27fe9020f310a7d0f264.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/852c0185d47f2bdc06fa.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/415bf9a9a970a9e49f39.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/4af359c71a9873f131eb.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/3da0d71fa6b0656a4cc8.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/d2cba97279d9783576b7.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/9780a985537b3a5c9102.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/d60806403d24c9034027.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/4af66f4dd77c74c92adf.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/60ec7256bc2b339ea1e8.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/1db051cf2a7239027c4c.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/1ec2d0772fd433db347f.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/fe67c2471a97108f8724.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/25e284499f2ba2119966.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/55e6a2c80b3e77959b46.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/993292485f406cf279c2.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/d8a015178f1b33330801.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/badc9dfcf4d9b7d6f8fe.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/a428f02da9b69ae3ade6.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/d3fba6c2fc176c21be2a.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/c4dfbc8a23013fb4c9a2.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/eb7274e0b3779e6222b4.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/1294907b6069355d0b80.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/0d2823bc7aae5bc5f82e.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/d72117eca81ff1d19199.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/1b280ec67db956f9e2ef.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/85c7a3daa4e9aaeb14b0.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/fff63093f4b12f54a638.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/3ba2d97a4c2a859aee71.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/a033018b2056d2762311.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/8f6d962745fe86edd0a2.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/7b4a7978b101b6e8a7cd.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/5d6ec071056e56ccf362.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/e2425137914d6a6ee002.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/9260afc667ba728ea1ba.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/bd0984334aa9784df668.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/0bf12c1112ebe09ce0e2.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/0bc9aa6da6b84ea78d64.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/7370e53ab203c36d5c56.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/f16babb26a2a9e03b0e0.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/556fe196360cd50c6375.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/41aea9b2d64fcb1118e6.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/dec3450637ab1a078c2d.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/51f6c3499f400f02b6fd.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/a6ee160df598b7f14b1b.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/e79fb44310dcc3bbbfce.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/6df3311419b622950260.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/786e8c2f96ce628efe04.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/1c4a40c046c53b59562d.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/1dbd5a124ee17f19dcb2.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/9ffd5086213b6905a588.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/6509e6321b2f8b52accd.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/c06c1f61d42253591fc6.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/a409765e4ff29505fb8e.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/5391b017c7f727ac2438.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/13b7e413cb7d8fe66327.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/1f13ad53ce0299832535.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/35ee903c9d6c7ec99e21.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/2a3604bc13f375f3b438.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/88e288cd2cf79b9dc661.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/bf9c4ca404adbbbd2c54.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/ce5a40cd02d3a02ae175.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/8bd16310666b5d04fd67.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/9db74e0ddef61040d07c.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/1a0ebcccb6311a7b3822.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/5c1d9e60de6163078c7b.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/b73498f2dd2a945b83dc.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/8a9aa6c356c3d2bd390c.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/fbdcde6d4ed19b735a40.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/67b12a929a083507d64a.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/50659f1c8b09ce27557a.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/5c23ed9d23f785f55e71.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/936cc137d1b4c0a23846.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/8146b20788a5dbe88919.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/33a08b9ca82c202d7737.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/769afaec469ed1347a3f.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/e03c4ecdb57ac8083798.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/9e7437028d9a296c1f4c.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/af0bd24e613fed29dabe.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/26f2abc3246863d2d303.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/bb5aa3fce286dc6c17e5.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/5d64219115b9a0678f33.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/38e164d4a2804bd27749.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/7c25efe53245979a1646.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/c39b70877b3b6372a748.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/695a4b610d14c617a838.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/9b6fe7cab35f7d4e36f8.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/4d32a056b197554f51ec.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/1dc2d47afa61d420ec87.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/2bbb67bdc893c4ce1382.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/ee9ec699fbaf8462a1ef.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/33b3e25d0cf937c1f534.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/baea2077b55752473abb.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/c70aedf81124e7f418ca.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/f4b3a11ab6b82b8d302d.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/29cf4f1888086318bee4.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/d9b24ac486947bb657d7.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/fc5c66a2cc2369731c9c.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/f5930033b50e82ff79fa.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/1ba3b12aff2d0b1e382e.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/9e574e1d196b97bef87f.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/def490523fad6572e724.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/5b1dc088ca4e42a5227a.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/59cd574f22156c917f63.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/e7cd31b210b898ace70d.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/7447770108ac168ef217.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/2be1f32dd75589aa7e0d.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/2f5266a5e7734281078e.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/061ac308566d388adb1b.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/58934845cb5781063922.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/f36dfcf8be61eaa6a429.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/20c8f612e45ada23f3b7.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/48b530c1b3486217d5f0.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/86d450ad392f3f83d825.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/9c5d86e040b081a19f3b.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/fbaaebb081949fa19e29.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/7b3a0a1f4947a0e615d2.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/efed112e146c5caac361.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/1ff41761a6d05b1f8c50.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/e557c4e3058a6eceef9b.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/d65b6c2a5927573cc883.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/4e65107c708ea55317b4.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/bd13d167153eebf06f41.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/d5b86ea12ff35809b396.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/ce71374fc72448f22d75.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/c33e8d95f20d6fb95cb6.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/852eec651bd75e786407.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/dfde483497acc9a44b2c.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/4e612cd97fb7fe03f78e.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/0e95a29752ebd7065c66.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/4d3404d875845c125b9c.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/316133e9df9dc709592a.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/f77376575e933960985a.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/1b42e8a711725d9a7d9d.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/e5c737acfcfbb771bbc2.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/a69cdeaa0a087fcd005b.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/44406374e3f9e0e87652.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/a9d2a61ab5aedb262903.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/d1f5182351cba71e32ff.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/a12bdc6f09eb736d40f5.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/ddb8b6aad4e7969d64fa.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/d320e42765a461a9bedb.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/3a0f5349ba98adff6ba2.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/4997f5447966895723d1.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/b0d3e60f400421ec09b5.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/de9eae200b05577f6f1f.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/5ce0b0d5b24bbbb2ddfd.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/8752f605e2703f48d2ec.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/a2dc448b67ce261606e5.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/b9f70fc800556a287587.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/c5a6d95ac93bc990682f.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/d8be896e1511fe978aec.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/e03775c284e249d2c283.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/786d009237ff31cf7bee.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/cbe17beaabad3db06c45.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/344efda04ce06c1a1c26.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/70c1631ba97ef00d4b61.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/2d23cb56d3a28c139e40.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/b20a0fefcdb7b897c0a2.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/aeee5b9c09c1656600fc.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/486887daea540d994ba7.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/2d39266e6c6947c78d8d.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/5883aefdecd69164a999.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/448a806116c59e9d695d.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/12b48af9872553c9e6cf.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/38d17a8eaeb4a6942fc3.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/6516dd3861d470179a32.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/bf553d3ad03383c944d4.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/be230bfaf9d32d99e291.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/7a02d65741f2cbeeb9fb.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/c3a6b4d677f495544df0.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/9a5ed51c7f84982f31cb.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/88f8d926cda87844e77a.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/eecf527f67743e6e9839.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/6f443b89a3cc276cae3a.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/c2710dcd6e7f8cc2cfd1.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/450adbd563c132b48578.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/16e6afd7eff79cf1c038.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/3d73d764cfe3db117d12.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/dbaa6968949495c8ce46.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/b91167e441ed3b3cd2a1.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
