filepath,label,language,speaker,source,tool,condition,utt_id,start_seconds,end_seconds,split
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_01094.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_01095.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_01096.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_01097.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_01098.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_01101.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_01102.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_01103.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_01104.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_01105.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_01106.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_01107.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_01108.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_01111.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_01112.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_01113.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_01114.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_01115.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_01116.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_01117.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_01118.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_01121.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_01122.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_01123.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_01124.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_01125.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_01126.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_01127.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_01128.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_01131.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_01132.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_01133.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_01134.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_01135.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_01136.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_01137.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_01138.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_01141.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_01142.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_01143.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_01144.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_01145.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_01146.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_01147.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_01148.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_01151.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_01152.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_01153.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_01154.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_01155.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_01156.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_01157.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_01158.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_01161.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_01162.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_01163.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_01164.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_01165.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_01166.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_01167.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_01168.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_01171.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_01172.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_01173.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_01174.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_01175.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_01176.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_01177.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_01178.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_01181.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_01182.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_01183.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_01184.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_01185.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_01186.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_01187.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_01188.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_01191.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_01192.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_01193.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_01194.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_01195.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_01196.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_01197.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_01198.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_01201.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_01202.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_01203.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_01204.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_01205.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_01206.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_01207.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_01208.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_01211.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_01212.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_01213.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_01214.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_01215.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_01216.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_01217.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_01218.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_01221.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_01222.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_01223.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_01224.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_01225.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_01226.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_01227.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_01228.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_01231.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_01232.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_01233.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_01234.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_01235.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_01236.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_01237.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_01238.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_01241.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_01242.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_01243.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_01244.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_01245.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_01246.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_01247.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_01248.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_01251.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_01252.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_01253.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_01254.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_01255.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_01256.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_01257.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_01258.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_01261.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_01262.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_01263.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_01264.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_01265.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_01266.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_01267.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_01268.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_01271.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_01272.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_01273.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_01274.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_01275.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_01276.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_01277.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_01278.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_01281.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_01282.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_01283.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_01284.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_01285.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_01286.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_01287.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_01288.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_01291.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_01292.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_01293.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_01294.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_01295.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_01296.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_01297.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_01298.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_01301.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_01302.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_01303.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_01304.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_01305.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_01306.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_01307.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_01308.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_01311.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_01312.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_01313.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_01314.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_01315.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_01316.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_01317.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_01318.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_01321.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_01322.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
