filepath,label,tool,window,end_seconds,level_dbfs,score,smoothed
${DATA_ROOT}/clips/tortoise_541916_00310.wav,spoof,tortoise,1,6.0,-22.99,0.00021693877351935953,0.00040195610927185044
${DATA_ROOT}/clips/tortoise_541916_00310.wav,spoof,tortoise,2,8.0,-23.14,0.00021193323482293636,0.0003069446720473934
${DATA_ROOT}/clips/tortoise_541916_00310.wav,spoof,tortoise,3,10.0,-23.31,0.00020296858565416187,0.00025495662885077763
${DATA_ROOT}/clips/tortoise_541916_00310.wav,spoof,tortoise,4,12.0,-25.57,0.00019291329954285175,0.0002239349641968147
${DATA_ROOT}/clips/tortoise_541916_00310.wav,spoof,tortoise,5,14.0,-23.11,0.00019956639152951539,0.00021175067786316504
${DATA_ROOT}/clips/tortoise_541916_00310.wav,spoof,tortoise,6,16.0,-22.98,0.00020130125631112605,0.00020652596708714555
${DATA_ROOT}/clips/tortoise_165325_00320.wav,spoof,tortoise,0,4.0,-23.07,0.9995655417442322,0.9995655417442322
${DATA_ROOT}/clips/tortoise_165325_00320.wav,spoof,tortoise,1,6.0,-22.91,0.9997689127922058,0.999667227268219
${DATA_ROOT}/clips/tortoise_541916_00325.wav,spoof,tortoise,0,4.0,-22.15,0.9974955916404724,0.9974955916404724
${DATA_ROOT}/clips/tortoise_541916_00325.wav,spoof,tortoise,1,6.0,-22.49,0.9198874235153198,0.9586915075778961
${DATA_ROOT}/clips/tortoise_577537_00326.wav,spoof,tortoise,0,4.0,-21.78,0.9997490048408508,0.9997490048408508
${DATA_ROOT}/clips/tortoise_175522_00336.wav,spoof,tortoise,0,4.0,-20.66,0.9990442395210266,0.9990442395210266
${DATA_ROOT}/clips/tortoise_175522_00336.wav,spoof,tortoise,1,6.0,-21.05,0.9991549253463745,0.9990995824337006
${DATA_ROOT}/clips/tortoise_175522_00336.wav,spoof,tortoise,2,8.0,-22.98,0.9994756579399109,0.9992876201868057
${DATA_ROOT}/clips/tortoise_175522_00336.wav,spoof,tortoise,3,10.0,-23.77,0.9990185499191284,0.9991530850529671
${DATA_ROOT}/clips/tortoise_175522_00336.wav,spoof,tortoise,4,12.0,-23.31,0.9984847903251648,0.9988189376890659
${DATA_ROOT}/clips/tortoise_175522_00336.wav,spoof,tortoise,5,14.0,-23.72,0.998420000076294,0.9986194688826799
${DATA_ROOT}/clips/tortoise_175522_00336.wav,spoof,tortoise,6,16.0,-25.81,0.9992749094963074,0.9989471891894937
${DATA_ROOT}/clips/tortoise_238121_00338.wav,spoof,tortoise,0,4.0,-21.91,0.5564342737197876,0.5564342737197876
${DATA_ROOT}/clips/tortoise_238121_00338.wav,spoof,tortoise,1,6.0,-22.37,0.6760491728782654,0.6162417232990265
${DATA_ROOT}/clips/tortoise_577537_00356.wav,spoof,tortoise,0,4.0,-22.13,0.9996148347854614,0.9996148347854614
${DATA_ROOT}/clips/tortoise_596505_00358.wav,spoof,tortoise,0,4.0,-21.1,0.9980491399765015,0.9980491399765015
${DATA_ROOT}/clips/tortoise_596505_00358.wav,spoof,tortoise,1,6.0,-22.84,0.9993208646774292,0.9986850023269653
${DATA_ROOT}/clips/tortoise_121073_00362.wav,spoof,tortoise,0,4.0,-22.48,0.998807430267334,0.998807430267334
${DATA_ROOT}/clips/tortoise_541916_00370.wav,spoof,tortoise,0,4.0,-22.3,0.0003315487701911479,0.0003315487701911479
${DATA_ROOT}/clips/tortoise_541916_00370.wav,spoof,tortoise,1,6.0,-23.74,0.00022934221487957984,0.0002804454925353639
${DATA_ROOT}/clips/tortoise_945728_00374.wav,spoof,tortoise,0,4.0,-22.76,0.9990825653076172,0.9990825653076172
${DATA_ROOT}/clips/tortoise_232748_00382.wav,spoof,tortoise,0,4.0,-22.64,0.9996278285980225,0.9996278285980225
${DATA_ROOT}/clips/tortoise_541916_00400.wav,spoof,tortoise,0,4.0,-21.86,0.9983618855476379,0.9983618855476379
${DATA_ROOT}/clips/tortoise_541916_00400.wav,spoof,tortoise,1,6.0,-23.92,0.0007728600758127868,0.49956737281172536
${DATA_ROOT}/clips/tortoise_976811_00405.wav,spoof,tortoise,0,4.0,-21.17,0.4528135061264038,0.4528135061264038
${DATA_ROOT}/clips/tortoise_976811_00405.wav,spoof,tortoise,1,6.0,-23.91,0.986457884311676,0.7196356952190399
${DATA_ROOT}/clips/tortoise_111627_00406.wav,spoof,tortoise,0,4.0,-26.4,0.9411448836326599,0.9411448836326599
${DATA_ROOT}/clips/tortoise_111627_00406.wav,spoof,tortoise,1,6.0,-21.94,0.8190153241157532,0.8800801038742065
${DATA_ROOT}/clips/tortoise_111627_00406.wav,spoof,tortoise,2,8.0,-19.85,0.9368672370910645,0.9084736704826355
${DATA_ROOT}/clips/tortoise_111627_00406.wav,spoof,tortoise,3,10.0,-22.31,0.9979715943336487,0.9532226324081421
${DATA_ROOT}/clips/tortoise_581145_00417.wav,spoof,tortoise,0,4.0,-22.63,0.9993435740470886,0.9993435740470886
${DATA_ROOT}/clips/tortoise_976811_00420.wav,spoof,tortoise,0,4.0,-22.27,0.999745786190033,0.999745786190033
${DATA_ROOT}/clips/tortoise_976811_00420.wav,spoof,tortoise,1,6.0,-22.77,0.9880728125572205,0.9939092993736267
${DATA_ROOT}/clips/tortoise_976811_00420.wav,spoof,tortoise,2,8.0,-22.59,0.997772753238678,0.9958410263061523
${DATA_ROOT}/clips/tortoise_976811_00420.wav,spoof,tortoise,3,10.0,-22.65,0.9997426867485046,0.9977918565273285
${DATA_ROOT}/clips/tortoise_976811_00420.wav,spoof,tortoise,4,12.0,-23.15,0.9992489218711853,0.9985203891992569
${DATA_ROOT}/clips/tortoise_976811_00420.wav,spoof,tortoise,5,14.0,-23.95,0.000676219817250967,0.49959830450825393
${DATA_ROOT}/clips/tortoise_238121_00428.wav,spoof,tortoise,0,4.0,-22.19,0.9959309697151184,0.9959309697151184
${DATA_ROOT}/clips/tortoise_238121_00428.wav,spoof,tortoise,1,6.0,-23.64,0.9940446019172668,0.9949877858161926
${DATA_ROOT}/clips/tortoise_238121_00428.wav,spoof,tortoise,2,8.0,-23.79,0.9993150234222412,0.9971514046192169
${DATA_ROOT}/clips/tortoise_238121_00428.wav,spoof,tortoise,3,10.0,-23.14,0.9973746538162231,0.99726302921772
${DATA_ROOT}/clips/tortoise_541916_00430.wav,spoof,tortoise,0,4.0,-21.77,0.00026813417207449675,0.00026813417207449675
${DATA_ROOT}/clips/tortoise_596505_00448.wav,spoof,tortoise,0,4.0,-22.27,0.9996048808097839,0.9996048808097839
${DATA_ROOT}/clips/tortoise_146859_00454.wav,spoof,tortoise,0,4.0,-22.9,0.00022244075080379844,0.00022244075080379844
${DATA_ROOT}/clips/tortoise_146859_00454.wav,spoof,tortoise,1,6.0,-23.62,0.00023371874704025686,0.00022807974892202765
${DATA_ROOT}/clips/tortoise_146859_00454.wav,spoof,tortoise,2,8.0,-25.53,0.019587062299251556,0.009907571024086792
${DATA_ROOT}/clips/tortoise_146859_00454.wav,spoof,tortoise,3,10.0,-22.84,0.0005358956987038255,0.005221733361395309
${DATA_ROOT}/clips/tortoise_386410_00459.wav,spoof,tortoise,0,4.0,-22.74,0.9992524981498718,0.9992524981498718
${DATA_ROOT}/clips/tortoise_577537_00461.wav,spoof,tortoise,0,4.0,-22.22,0.9963701963424683,0.9963701963424683
${DATA_ROOT}/clips/tortoise_111627_00466.wav,spoof,tortoise,0,4.0,-25.1,0.9930053353309631,0.9930053353309631
${DATA_ROOT}/clips/tortoise_111627_00466.wav,spoof,tortoise,1,6.0,-20.28,0.9699962139129639,0.9815007746219635
${DATA_ROOT}/clips/tortoise_121073_00467.wav,spoof,tortoise,0,4.0,-22.29,0.9998266100883484,0.9998266100883484
${DATA_ROOT}/clips/tortoise_121073_00467.wav,spoof,tortoise,1,6.0,-22.16,0.9997567534446716,0.99979168176651
${DATA_ROOT}/clips/tortoise_121073_00467.wav,spoof,tortoise,2,8.0,-22.97,0.9998708963394165,0.9998312890529633
${DATA_ROOT}/clips/tortoise_121073_00467.wav,spoof,tortoise,3,10.0,-23.83,0.999883770942688,0.9998575299978256
${DATA_ROOT}/clips/tortoise_238121_00488.wav,spoof,tortoise,0,4.0,-21.83,0.9990853071212769,0.9990853071212769
${DATA_ROOT}/clips/tortoise_111627_00496.wav,spoof,tortoise,0,4.0,-22.76,0.6274081468582153,0.6274081468582153
${DATA_ROOT}/clips/tortoise_111627_00496.wav,spoof,tortoise,1,6.0,-21.16,0.732218325138092,0.6798132359981537
${DATA_ROOT}/clips/tortoise_111627_00496.wav,spoof,tortoise,2,8.0,-22.35,0.9994480013847351,0.8396306186914444
${DATA_ROOT}/clips/tortoise_111627_00496.wav,spoof,tortoise,3,10.0,-24.09,0.9979211688041687,0.9187758937478065
${DATA_ROOT}/clips/tortoise_111627_00496.wav,spoof,tortoise,4,12.0,-27.17,0.9971612691879272,0.9579685814678669
${DATA_ROOT}/clips/tortoise_165325_00500.wav,spoof,tortoise,0,4.0,-21.8,0.9899715185165405,0.9899715185165405
${DATA_ROOT}/clips/tortoise_165325_00500.wav,spoof,tortoise,1,6.0,-23.88,0.8494390249252319,0.9197052717208862
${DATA_ROOT}/clips/tortoise_165325_00500.wav,spoof,tortoise,2,8.0,-24.61,0.9950270056724548,0.9573661386966705
${DATA_ROOT}/clips/tortoise_165325_00500.wav,spoof,tortoise,3,10.0,-26.98,0.39676713943481445,0.6770666390657425
${DATA_ROOT}/clips/tortoise_165325_00500.wav,spoof,tortoise,4,12.0,-22.1,0.003273265901952982,0.34016995248384774
${DATA_ROOT}/clips/tortoise_165325_00500.wav,spoof,tortoise,5,14.0,-21.02,0.8628518581390381,0.6015109053114429
